longitude,bathrooms,bedrooms,building_id,created,description,display_address,features,latitude,listing_id,manager_id,photos,price,street_address,interest_level
-73.7934,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-73.7885,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-73.7878,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-73.7864,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-73.7841,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-73.7837,3,3,3,3,3,3,3,3,3,3,3,3,3,3
-73.7831,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-73.7812,2,2,2,2,2,2,2,2,2,2,2,2,2,2
-73.7804,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-73.7792,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-73.7791,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-73.7767,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-73.7708,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-73.7624,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-73.7559,3,3,3,3,3,3,3,3,3,3,3,3,3,3
-73.7555,11,11,11,11,11,11,11,11,11,11,11,11,11,11
-73.7546,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-73.7517,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-73.7509,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-73.7498,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-73.749,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-73.7386,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-73.7142,6,6,6,6,6,6,6,6,6,6,6,6,6,6
-73.7001,7,7,7,7,7,7,7,7,7,7,7,7,7,7
-73.5423,3,3,3,3,3,3,3,3,3,3,3,3,3,3
-73.54,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-73.4665,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-73.4662,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-73.204,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-72.1336,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-71.2133,2,2,2,2,2,2,2,2,2,2,2,2,2,2
-71.0794,4,4,4,4,4,4,4,4,4,4,4,4,4,4
-71.006,1,1,1,1,1,1,1,1,1,1,1,1,1,1
-70.9846,4,4,4,4,4,4,4,4,4,4,4,4,4,4
0.0,12,12,12,12,12,12,12,12,12,12,12,12,12,12
